X_ACC,Y_ACC,Z_ACC,X_GYRO,Y_GYRO,Z_GYRO,X_GRAVITY,Y_GRAVITY,Z_GRAVITY,X_MF,Y_MF,Z_MF,X_GMRV,Y_GMRV,Z_GMRV,TIME,LABEL
-0.39254427,0.0019612312,0.18361115,0.06505715,0.06704246,0.46929723,-6.662888,-6.7392535,2.5346608,22.972599,13.7494,-12.2244,-0.4280353,0.4095039,0.028357226,13:50:44,Slow
-0.24363613,-0.50653934,0.25999022,0.31108314,0.2078469,0.75686204,-7.314849,-5.7018523,3.1965568,20.8132,25.034399,-6.3928,-0.5369236,0.25257495,0.2896614,13:50:45,Slow
-0.16054964,-0.8770747,-0.15198898,0.48166725,-0.3119994,0.8232936,-7.7463326,-4.0630093,4.4409914,22.448,21.2524,-6.2098,-0.591979,0.04614087,0.55796576,13:50:45,Slow
0.2933321,-1.1937556,-1.4637854,0.77671516,-0.62018096,1.0499246,-8.024076,-3.0147808,4.7708907,27.8526,8.5644,-9.698999,-0.5697349,-0.082172565,0.7055714,13:50:45,Slow
1.5182819,-0.14513183,-0.9031904,0.4089743,-0.16707164,0.8063421,-8.07158,-3.5464938,4.3021045,24.765999,12.248799,-6.9783998,-0.52546114,-0.1741336,0.79301536,13:50:45,Slow
2.2948723,1.1947539,-0.6548445,-0.17058411,0.14584407,-0.19456059,-7.656234,-5.344995,3.0081947,17.4704,19.4102,-6.5148,-0.48832053,-0.26771513,0.82441247,13:50:45,Slow
-0.1988368,0.37952948,0.45868015,-0.7518224,0.49327368,-1.1206323,-6.2897716,-7.050766,2.6384816,21.301199,18.153599,-15.6282,0.3730399,0.4200104,-0.8120109,13:50:45,Slow
-0.72500277,-0.13342857,0.45720553,-0.61498857,0.01740966,-1.368949,-5.308224,-7.9188037,2.3133101,22.0088,13.9567995,-21.423199,0.20795538,0.5257571,-0.7259462,13:50:45,Slow
-1.463325,0.1646514,0.4874618,-0.4529566,-0.11789699,-0.9613492,-5.637735,-7.7399306,2.1320267,19.166199,17.3484,-9.7112,0.03270069,0.57528126,-0.59578323,13:50:46,Slow
-0.044825554,-0.071401596,0.14286661,-0.034208454,0.14172074,0.20891592,-6.371436,-7.1196766,2.225109,12.7856,20.0934,-9.1133995,-0.097790524,0.5766653,-0.4681349,13:50:46,Slow
-0.20664263,-0.36262846,0.44994974,0.04062254,-0.04444045,0.5954409,-7.1448035,-6.1924086,2.6157126,16.909199,17.019,-7.8445997,-0.17592387,0.563875,-0.37738132,13:50:46,Slow
-0.0551548,-1.1788301,0.17674589,0.37659842,0.07437284,0.7139487,-7.8009725,-4.700047,3.6456122,23.131199,11.651,-14.4936,-0.0028945617,0.58504516,-0.5617922,13:50:46,Slow
-0.2700696,-1.4367166,-0.15398169,0.6433938,-0.32085696,0.9604329,-7.9641523,-3.2230608,4.735003,22.1674,24.3146,-13.0296,0.20872566,0.5300329,-0.73141277,13:50:46,Slow
1.1717725,-0.76414824,-1.0981836,0.8054258,-0.7283041,1.0160216,-8.209863,-3.0968943,4.3867435,17.08,29.2556,-9.9064,0.33316082,0.45173043,-0.7901381,13:50:46,Slow
1.1840677,0.81084514,-0.64736366,0.02977968,0.13790283,0.29443705,-7.961616,-4.5615396,3.4700358,23.3874,24.7538,-15.981999,0.38385785,0.41221857,-0.80456144,13:50:47,Slow
0.86938095,1.1448419,-0.32507563,-0.5928447,0.6600399,-0.7790059,-7.041863,-6.188059,2.8907106,27.9746,18.2146,-24.5098,0.25792798,0.5031551,-0.7372897,13:50:47,Slow
-0.134799,-0.676734,0.19118357,-0.56138515,0.35613444,-1.4807373,-5.6581583,-7.6455784,2.4013512,25.741999,26.1934,-20.557,0.02583889,0.5804273,-0.5663673,13:50:47,Slow
-0.6366286,-0.353045,0.103490114,-0.4622723,-0.118966006,-1.3281738,-5.391368,-7.8777685,2.2605388,19.6786,34.099,-19.007599,-0.18565321,0.56243443,-0.34782472,13:50:47,Slow
-0.87706184,-0.6238694,0.46708107,-0.27382034,-0.06169739,-0.3297145,-6.0607414,-7.334175,2.3902729,27.254799,27.755,-24.2658,-0.19449906,0.5647751,-0.3492416,13:50:47,Slow
-0.18044996,-0.037178993,0.107466936,0.02855795,0.06887506,0.47586402,-6.8985524,-6.483422,2.5712512,31.6224,17.0068,-30.329199,-0.03302668,0.6029928,-0.5272391,13:50:47,Slow
-0.6942129,-0.41559505,-0.19693899,0.27962357,0.12339478,0.72066826,-7.464669,-5.4182444,3.3402758,28.535799,27.2792,-25.034399,0.17592914,0.57291746,-0.6994593,13:50:47,Slow
-0.7174773,-1.2318587,-0.26806688,0.61636305,-0.08506299,0.93767816,-7.7218113,-3.7192545,4.772514,23.4362,32.5008,-23.8632,0.30863425,0.5068846,-0.76738596,13:50:48,Slow
0.38202572,-0.71988773,-1.5924735,0.9445504,-0.6786713,1.0784826,-7.957334,-2.9945452,4.8938375,27.6208,22.0576,-28.6456,0.36725837,0.45081696,-0.7926022,13:50:48,Slow
1.8083906,0.23047113,-0.9656453,0.3306308,-0.055283304,0.66813385,-7.9343596,-3.824065,4.319558,26.3398,13.7372,-35.0262,0.42135498,0.3889936,-0.8120302,13:50:48,Slow
1.4745994,1.1536224,-0.47429562,-0.32162055,0.23014349,-0.38683042,-7.2725835,-5.677342,3.3336825,25.1808,18.970999,-31.7932,0.4607774,0.33895,-0.8202301,13:50:48,Slow
0.16460752,0.18254566,-0.10998392,-0.7180721,0.39385536,-1.2789991,-6.0928164,-7.208404,2.6744418,20.8254,25.2906,-29.6826,0.35417345,0.453084,-0.7941742,13:50:48,Slow
-1.3057694,-0.5632286,0.20284319,-0.59437186,-0.040927973,-1.4072808,-5.3489804,-7.895248,2.2999125,14.0666,30.3536,-28.7432,0.14170268,0.55777884,-0.68649894,13:50:48,Slow
0.74620485,1.2729301,0.09115934,-0.3830125,-0.1301143,-0.80756384,-5.936255,-7.421779,2.431909,10.7726,34.355198,-26.9986,0.03841387,0.58351153,-0.6242783,13:50:48,Slow
-0.41496468,-0.27011776,0.13704324,0.06856962,0.09468412,0.2180789,-6.722966,-6.664642,2.5730126,11.1751995,33.9526,-26.5106,0.0710318,0.5849637,-0.6477201,13:50:49,Slow
-0.07846737,-0.07027531,-0.20106387,0.17608191,0.14752395,0.6261369,-7.411584,-5.6387196,3.0837307,12.2732,34.099,-27.1938,0.22769752,0.5408081,-0.7472217,13:50:49,Slow
-0.76437235,-1.009912,0.12440348,0.3510948,-0.082161374,0.8491027,-7.8383427,-3.9852693,4.3490376,12.4196,34.8798,-28.072199,0.40535685,0.42230645,-0.808003,13:50:49,Slow
1.0302329,-0.23197651,-1.4151969,0.69989884,-0.60918534,1.0096076,-8.118311,-2.9135976,4.673336,10.4432,34.5382,-28.4504,-0.45492965,-0.3508478,0.8183354,13:50:49,Slow
1.9214902,0.11632991,-0.84152365,0.6224717,-0.48090366,0.91981035,-8.223243,-3.3765948,4.1488585,10.7604,33.8062,-28.5724,-0.46302855,-0.31749868,0.8271506,13:50:49,Slow
2.0886087,1.2732027,-0.24507141,-0.03970624,0.11636983,0.069485925,-7.815811,-5.03166,3.1355398,8.9548,33.1352,-27.2792,-0.48309597,-0.28572056,0.82500875,13:50:49,Slow
0.5549998,0.93307686,0.25801134,-0.593761,0.46715918,-0.96959585,-6.4785895,-6.8388133,2.7376313,7.4786,33.062,-28.1698,0.38051972,0.41798782,-0.81005603,13:50:49,Slow
0.030764103,0.16633463,0.32430482,-0.68035114,0.26282477,-1.3907875,-5.609684,-7.8136764,1.927183,5.6851997,32.635,-29.646,0.19848202,0.5359655,-0.71126294,13:50:50,Slow
-1.5667996,-0.41450882,0.5418973,-0.5849035,-0.13194689,-1.0587822,-5.788932,-7.7139945,1.7940618,3.8918,33.3548,-28.499199,0.042647954,0.58036685,-0.5954978,13:50:50,Slow
-0.5438099,-0.38527584,0.5763285,-0.17027868,0.035124753,-0.04352415,-6.265056,-7.236597,2.1486902,4.0382,35.2458,-26.3764,0.04037773,0.58604246,-0.60430735,13:50:50,Slow
-0.29875135,-0.30834007,0.6402674,0.17562376,0.043676864,0.54993147,-6.9616637,-6.3514004,2.7259982,4.5383997,36.9538,-24.9856,0.12239474,0.5760374,-0.6707846,13:50:50,Slow
0.00055265427,-0.02805233,-0.009298801,0.31505376,0.098043874,0.77579886,-7.562395,-4.9957643,3.7534845,5.2338,37.9908,-24.7416,0.19647697,0.5542378,-0.71619856,13:50:50,Slow
-0.66655207,-1.61235,-0.50672626,0.52549684,-0.109650314,0.85154617,-7.854575,-3.2858195,4.8729,5.5632,38.8204,-23.0702,0.2624008,0.5159318,-0.7426038,13:50:50,Slow
1.3662515,-0.026034355,-1.4467182,0.83291477,-0.72784597,1.07665,-8.0955515,-3.010264,4.651502,7.8568,38.9912,-20.3374,0.30336878,0.482071,-0.7565253,13:50:50,Slow
1.4933639,0.13833952,-0.7253399,0.08032878,0.1375974,0.606131,-8.017763,-4.2924185,3.6778708,7.1492,39.564598,-18.970999,0.31679958,0.47078645,-0.753941,13:50:51,Slow
1.0691414,0.9646292,-0.34897256,-0.40332377,0.3295618,-0.42103887,-7.1078334,-6.12128,2.8713686,7.6127996,40.4674,-18.3,0.22042212,0.5260153,-0.6867159,13:50:51,Slow
-0.62911415,-0.06355095,0.22216058,-0.5439755,0.50823987,-1.2525792,-5.8244,-7.525194,2.3841026,8.7474,41.0408,-18.5196,0.1065708,0.570901,-0.6091299,13:50:51,Slow
-1.6061287,-0.718791,0.2635789,-0.63132924,-0.076358154,-1.3052663,-5.3817034,-7.9296145,2.096329,10.418799,41.297,-19.239399,-0.012475946,0.5908953,-0.519784,13:50:51,Slow
-1.1296787,-0.6082406,0.85066223,-0.5590944,0.13515393,-0.6786713,-6.071065,-7.41385,2.1007478,10.431,40.7236,-19.7396,-0.05762353,0.59588546,-0.48743054,13:50:51,Slow
-0.5430231,-0.17673731,0.43958187,0.12308934,0.18524489,0.2959642,-6.83309,-6.6272364,2.371653,11.1508,41.0774,-18.7392,0.01023404,0.60383517,-0.56315446,13:50:51,Slow
0.12501049,-0.54008484,0.1140635,0.37812558,-0.020005837,0.45188758,-7.3996367,-5.617668,3.1501267,14.5668,39.6866,-18.8246,0.14896901,0.5842147,-0.67660254,13:50:51,Slow
-0.1736598,-1.0396237,-0.3279183,0.6203337,-0.055283304,0.7530441,-7.73268,-4.025217,4.4988227,23.241,35.868,-17.2264,0.25628418,0.54094577,-0.73871124,13:50:52,Slow
0.2535081,-1.4228139,-1.4262917,0.69226307,-0.5539021,1.1097895,-8.02937,-2.9559774,4.798702,30.5854,28.072199,-18.3244,0.33538297,0.48249325,-0.7717415,13:50:52,Slow
1.0093288,-0.17582583,-0.79454756,0.55878896,-0.41263947,1.016327,-7.9850445,-3.5249188,4.4777384,33.8428,19.703,-23.753399,0.39593676,0.42446327,-0.79311687,13:50:52,Slow
1.4193339,1.1737804,-0.83428955,-0.11026118,0.09117164,0.0421497,-7.485171,-5.368067,3.3752294,33.8062,21.2524,-23.2044,0.36262283,0.4522931,-0.7768604,13:50:52,Slow
-0.09230375,0.36640978,-0.13900971,-0.66630125,0.62796944,-0.9512699,-6.1909456,-7.116964,2.693905,29.6948,28.975,-20.7278,0.14853974,0.5639972,-0.63321865,13:50:52,Slow
-0.5196681,-0.049533367,0.29526067,-0.54199016,0.16783522,-1.4349225,-5.264529,-7.9650373,2.2536678,24.3878,33.123,-21.472,-0.08041358,0.5892373,-0.41704583,13:50:52,Slow
-1.6358447,-0.26963282,0.39808655,-0.5421429,-0.058184914,-1.1873693,-5.645365,-7.73312,2.1365466,25.7298,29.938799,-24.2658,-0.26809567,0.5388336,-0.19912867,13:50:52,Slow
-0.6874852,-0.07365608,0.24995613,-0.21670444,0.014049901,-0.1301143,-6.3535433,-7.0919094,2.3608134,30.5854,24.302399,-25.705399,-0.40881622,0.43923154,0.014644707,13:50:53,Slow
-0.6453738,-0.6042943,0.6015985,0.12935072,0.17241672,0.6160576,-7.0998397,-6.165985,2.7944624,29.6094,14.1276,-33.8428,-0.5166139,0.30587912,0.23439787,13:50:53,Slow
-0.5834918,-1.1127453,0.060137272,0.36071593,-0.053297993,0.6977608,-7.8628674,-4.6110144,3.62629,29.633799,12.749,-34.8554,-0.5824186,0.13810001,0.46001145,13:50:53,Slow
0.022880554,-1.6452746,-0.26979947,0.6601926,-0.31642818,0.75670934,-8.138964,-3.080357,4.5282197,30.5732,22.972599,-28.462599,-0.58423764,-0.04035686,0.669592,13:50:53,Slow
1.6079206,-0.14905596,-1.0036759,0.8014552,-0.8950703,1.0884092,-8.382007,-3.1152744,4.0339985,25.5224,28.108799,-27.3036,-0.53395927,-0.19089952,0.79318786,13:50:53,Slow
1.7727814,0.74426365,-0.49876618,0.21991149,-0.026419923,0.5271767,-8.151356,-4.6462603,2.8642263,23.8632,28.2186,-28.9384,-0.47311103,-0.3115437,0.8238632,13:50:53,Slow
1.1643381,0.63259363,0.19968963,-0.46777007,0.2932153,-0.5271767,-6.8931584,-6.515427,2.5039384,24.924599,24.6684,-31.3906,0.3953698,0.41294813,-0.8067214,13:50:53,Slow
-0.82858515,-0.2089076,0.49074745,-0.8029824,0.4841107,-1.3632985,-5.6281996,-7.7102985,2.2607071,21.850199,17.5924,-38.6496,0.21978341,0.5306713,-0.72107553,13:50:54,Slow
-0.5668373,0.08710003,0.26831698,-0.69134676,-0.10338894,-1.3932309,-5.4764795,-7.853856,2.1357062,20.8986,11.8706,-41.968,-0.0024826638,0.58644164,-0.5418623,13:50:54,Slow
-0.8319802,-0.18817472,0.30824828,-0.29061913,-0.024740042,-0.62690043,-6.109685,-7.3196044,2.3089478,23.3142,22.265,-35.4776,0.012570997,0.59576863,-0.56599146,13:50:54,Slow
-0.39258242,-0.027802467,-0.18599391,-0.019700404,0.071776666,0.40286562,-6.9048815,-6.458927,2.6155283,18.0438,29.3288,-31.378399,0.18118358,0.5665042,-0.7098626,13:50:54,Slow
-0.4621005,-0.8836951,0.02647543,0.18707748,-0.03436117,0.72311175,-7.5528946,-5.1586976,3.5465112,15.981999,30.9392,-31.781,0.364229,0.46862388,-0.79460686,13:50:54,Slow
-0.7307639,-1.2670622,-0.3505931,0.44837508,-0.030390546,0.8350528,-7.733647,-3.4712524,4.937329,20.3374,29.5728,-31.7444,0.40494463,0.42728522,-0.8046472,13:50:54,Slow
1.1623282,-0.73762155,-1.6286623,0.7715228,-0.36377025,1.1785117,-7.9459376,-2.8996677,4.9689145,21.728199,22.3016,-36.9782,0.4301831,0.383823,-0.81521475,13:50:55,Slow
1.5173821,0.4101479,-0.8813324,0.47036624,-0.07513642,0.8885035,-7.9787354,-4.0591574,4.012372,21.069399,20.215399,-39.2108,0.45082077,0.34615567,-0.82194984,13:50:55,Slow
1.8331814,1.9028704,-0.47751284,-0.28115073,0.33399057,-0.18219055,-7.124448,-6.096393,2.8831122,22.3748,29.4264,-32.2324,-0.4781203,-0.30680966,0.82160926,13:50:55,Slow
0.12341404,0.5380211,0.16564274,-0.54336464,0.744492,-1.1540772,-5.4881015,-7.8107486,2.2603228,17.0434,35.1726,-29.585,-0.53988713,-0.17948483,0.7705257,13:50:55,Slow
-0.76120615,-0.20489788,0.89012647,-0.3031419,-0.061391957,-1.5402967,-4.5626116,-8.513495,1.7143834,19.3004,34.281998,-29.524,-0.5803307,-0.104140304,0.6913483,13:50:55,Slow
-1.5121903,-0.31765652,0.11079931,-0.39629883,-0.22021692,-0.9427178,-4.6962624,-8.430043,1.7651098,23.6314,29.8534,-31.842,-0.59852326,-0.0490014,0.60787314,13:50:55,Slow
-0.37230682,-0.5610323,0.39365923,-0.04184427,-0.0065668016,0.15821409,-5.0440187,-8.175935,1.9869813,24.180399,20.984,-37.1856,-0.6125074,0.033010196,0.47698385,13:50:55,Slow
0.55202055,-0.05001545,-0.5577096,0.2049453,0.0041233404,0.63194007,-4.851118,-8.313035,1.8963717,26.1812,25.0954,-32.757,-0.57781726,0.21989003,0.21241571,13:50:56,Slow
0.24838257,0.25076008,-0.047367573,0.42256603,0.04444045,0.8573494,-4.7722807,-8.369933,1.8454503,19.8982,33.8428,-29.341,-0.5356814,0.3119242,0.05542897,13:50:56,Slow
-0.037938118,-0.52638245,0.17509794,0.6927212,-0.43753225,1.0100657,-4.853209,-8.282317,2.021307,18.6782,33.964798,-29.3288,-0.51754934,0.3436566,-0.013137796,13:50:56,Slow
0.619123,0.014295578,-0.35565364,0.66507953,-0.708451,1.0303769,-4.8714876,-8.2546835,2.0892427,25.0588,30.1828,-29.0726,-0.6015348,0.16593777,0.20454381,13:50:56,Slow
0.874351,-0.21983242,-0.6015668,0.0795652,0.13255776,0.15195273,-4.7728896,-8.306432,2.1115913,25.314999,19.8006,-36.3194,-0.62613165,-0.037544638,0.4154845,13:50:56,Slow
0.712718,-0.45343494,-0.35063064,-0.6432411,0.783282,-0.9326385,-4.7752557,-8.300821,2.128241,28.5968,22.899399,-31.9396,-0.5856665,-0.24410701,0.59571916,13:50:56,Slow
0.7766013,-0.91360474,-0.46563673,-0.81183994,0.3529274,-1.517542,-4.8392406,-8.263508,2.128926,22.204,32.0494,-29.097,-0.4870286,-0.41345316,0.71067834,13:50:56,Slow
1.0778723,-0.38117218,-0.6733351,-0.6818783,-0.17241672,-1.4286611,-4.8301296,-8.270911,2.1208434,19.9592,33.3182,-29.3776,-0.38229796,-0.51441246,0.7564736,13:50:57,Slow
0.8063116,-0.3439417,-0.65528286,-0.37965274,0.050396383,-0.5636759,-4.876114,-8.277713,1.9847156,24.4,28.8042,-31.146599,-0.41714287,-0.4885316,0.74337137,13:50:57,Slow
0.6953168,-0.81903934,-0.39991105,0.20280726,0.17333302,0.17027868,-5.03834,-8.173497,2.0112708,25.376,18.7026,-36.9172,-0.49848324,-0.40365088,0.6938718,13:50:57,Slow
1.1963315,-0.7185707,-0.21654606,0.17684549,0.05971208,0.10980303,-5.062196,-8.162015,1.9979422,28.914,23.0702,-31.3906,-0.55915964,-0.31565323,0.62880874,13:50:57,Slow
1.0509422,-0.42191124,-0.34652972,-0.07269296,0.060628377,-0.19547687,-5.1941824,-8.082493,1.982397,22.4968,33.0132,-27.144999,-0.6020999,-0.23298585,0.55701315,13:50:57,Slow
1.0594306,-0.6540928,-0.5721178,0.08002335,0.09911288,-0.020463986,-5.1081963,-8.085785,2.1823242,20.020199,36.1364,-26.046999,-0.60351694,-0.21714222,0.5506945,13:50:57,Slow
0.57484484,-0.46544456,-0.16845155,0.11911872,-0.05589417,0.07345655,-4.987816,-8.155045,2.202961,25.4126,31.598,-27.8526,-0.584967,-0.2513524,0.5906462,13:50:57,Slow
0.2749381,0.07426357,-0.17538953,0.054367006,0.0143553335,0.004581489,-5.0102396,-8.154357,2.154082,27.4744,20.069,-36.0998,-0.5637164,-0.30148903,0.6312751,13:50:58,Slow
0.3548336,0.016103745,-0.6270435,-0.010231993,-0.1001819,-0.05421429,-5.509213,-7.866081,2.002362,29.4996,22.9604,-32.1958,-0.52997255,-0.34156865,0.67861915,13:50:58,Slow
-0.3271222,-0.520339,0.69771266,-0.009162978,-0.06307184,0.04505131,-5.9679427,-7.5161066,2.031725,22.7652,32.0006,-27.608599,-0.52224404,-0.35445645,0.69568443,13:50:58,Slow
-0.1431489,-0.1921339,-0.06968868,-0.04520403,-0.058490347,0.061850104,-6.3602257,-7.22702,1.8851593,22.240599,33.489,-24.8514,-0.51324654,-0.36279082,0.71811485,13:50:58,Slow
-0.93348646,0.63899946,0.41543138,-0.069485925,-0.0852157,0.032070424,-6.978497,-6.674198,1.7296778,27.291399,27.7062,-24.583,-0.52954847,-0.34994957,0.7172768,13:50:58,Slow
0.34261942,0.99084234,-0.34344757,-0.11575896,-0.032070424,0.09040806,-7.5351553,-5.917911,2.1061573,28.7676,16.9336,-31.354,-0.5178616,-0.33790463,0.7406243,13:50:58,Slow
-0.5743165,0.39412832,1.4827747,0.080634214,0.09193522,0.0888809,-7.7563834,-5.17332,3.0514596,29.206799,22.5944,-26.6448,-0.514486,-0.33463714,0.75812316,13:50:58,Slow
-1.0325046,0.43323612,-0.05040884,0.023365596,0.10751228,0.021991149,-7.4950414,-4.472801,4.478228,22.875,30.073,-25.192999,-0.47392312,-0.36654663,0.7909099,13:50:59,Slow
-0.2037878,-0.014962196,-0.38900566,0.19593503,0.20586158,0.07620544,-7.4618826,-3.633904,5.2298336,25.192999,28.243,-25.6078,-0.43604678,-0.4051034,0.8034564,13:50:59,Slow
-0.11986637,-0.7143905,-1.5773063,0.20891592,0.06734789,-0.11056661,-7.8160286,-3.5608206,4.7398715,27.1694,20.6668,-29.9266,0.41562274,0.41238135,-0.80762213,13:50:59,Slow
0.35941362,1.1302848,-0.39783573,-0.079107046,-0.10629055,-0.06414085,-7.765652,-4.519926,3.937136,27.571999,15.0182,-33.3792,0.40121272,0.41505614,-0.80618465,13:50:59,Slow
0.45416307,1.3388317,0.42971945,-0.1366811,-0.2452624,0.17058411,-7.338725,-5.7763734,3.002119,25.8762,27.5232,-25.8396,0.3616458,0.45842087,-0.7744793,13:50:59,Slow
-0.4983735,1.502665,0.0028061867,-0.18051068,-0.01038471,0.3724751,-6.4384017,-6.9399343,2.573017,21.35,32.4398,-23.8022,0.23739414,0.5307316,-0.7044089,13:50:59,Slow
-0.4539919,0.6973915,0.95423174,0.117744274,0.1441642,0.13515393,-5.567276,-7.788544,2.1401281,28.06,27.376799,-24.7172,0.08794247,0.58043396,-0.60444903,13:50:59,Slow
-0.75334835,-0.35701275,0.8822789,-0.29794952,-0.03634648,0.5083926,-4.8681436,-8.331436,1.7676116,30.024199,14.1398,-30.841599,-0.018962014,0.5968958,-0.5341333,13:51:00,Slow
-0.8518367,-0.54600334,0.8569175,-0.034208454,-0.0036651916,0.6113234,-5.341443,-8.051942,1.694499,31.610199,16.9336,-26.8034,-0.055517025,0.60274154,-0.51091856,13:51:00,Slow
-0.91651154,0.3694563,0.54396856,0.6779077,0.09101892,0.4961753,-6.0999303,-7.450504,1.8753567,23.9364,29.097,-25.7908,-0.024639854,0.60025805,-0.5465216,13:51:00,Slow
-0.35332155,0.36512232,1.4111013,0.549626,-0.7098254,0.4185954,-6.8724403,-6.6495585,2.1883883,23.521599,30.365799,-30.0852,0.08693423,0.59804386,-0.6339132,13:51:00,Slow
-0.8173585,0.5636244,-0.12555099,0.64751714,-0.7247916,0.33353242,-7.353468,-5.768579,2.9809587,27.5598,20.410599,-37.4418,0.2582306,0.53815204,-0.7457964,13:51:00,Slow
0.049292564,0.06680536,0.14403772,0.24770586,-0.36560285,0.61712664,-7.539157,-4.620447,4.2483773,27.9868,13.1882,-39.6134,0.34105197,0.4859392,-0.7803877,13:51:00,Slow
-1.0813336,-1.3370018,-0.4182248,-1.0143417,0.13194689,0.46731192,-7.7847667,-3.4235756,4.890056,26.559399,24.2658,-33.110798,0.34883475,0.47680128,-0.77705616,13:51:00,Slow
1.2001767,-0.3094504,-1.9075603,-0.77366084,0.35170567,-0.5177083,-8.079685,-3.32313,4.4622436,21.496399,28.779799,-30.255999,0.354671,0.4604307,-0.77326393,13:51:01,Slow
1.2781248,0.87888193,-0.28467846,-0.44990227,0.40439278,-0.9091202,-7.854797,-4.8372836,3.337512,27.3036,23.546,-29.2922,0.344733,0.46297947,-0.76213646,13:51:01,Slow
0.93482065,1.4004555,0.153934,-0.20097467,0.29138273,-1.0147998,-7.0318995,-6.3544707,2.531644,27.8526,13.200399,-34.586998,0.23140061,0.53034663,-0.6843638,13:51:01,Slow
-0.23116493,0.57424736,0.51138234,-0.17012598,0.29061913,-0.97341377,-5.8567295,-7.5217223,2.3148534,29.2312,20.923,-28.8408,0.056998365,0.5863073,-0.54247755,13:51:01,Slow
-1.0161476,0.14721394,0.022890568,0.04184427,0.54504454,-0.5045747,-5.221533,-8.056559,2.0158303,21.923399,30.487799,-27.3646,-0.15043083,0.58060056,-0.33949944,13:51:01,Slow
-1.3050308,-0.5120783,0.6334846,0.20799962,0.4989242,0.35002577,-5.8291035,-7.621084,2.0437095,26.8888,27.5476,-26.4984,-0.30314755,0.52175987,-0.1473988,13:51:01,Slow
-1.204907,-0.42643595,0.633826,0.20769419,0.13072516,0.6113234,-6.5808554,-6.9220276,2.2391946,28.2918,14.823,-32.2446,-0.29241228,0.5296262,-0.17423499,13:51:01,Slow
-0.20392704,0.0452013,0.26379275,0.09773844,-0.321926,0.86162543,-7.2502017,-6.0220203,2.7213914,27.5354,16.945799,-30.0486,-0.11323788,0.59214586,-0.401956,13:51:02,Slow
0.14495087,0.2901702,0.152498,0.45723262,-0.42928556,0.66706485,-7.6688805,-4.7997203,3.7930322,23.1434,29.1092,-26.400799,0.11249459,0.5881756,-0.62220204,13:51:02,Slow
-0.62246513,-1.0325117,-0.7406125,0.8032878,-0.7296785,0.7228063,-8.007548,-3.3883996,4.5424676,25.9494,28.487,-26.0592,0.2981005,0.50971043,-0.75057524,13:51:02,Slow
1.3681297,-0.49256206,-1.4976704,0.3370449,0.09239337,0.77579886,-8.349972,-3.355232,3.9059587,29.463,18.4708,-31.927399,0.39725623,0.42397168,-0.7960227,13:51:02,Slow
1.9358435,0.8352494,-0.25956225,-0.4538729,0.2264783,0.028252518,-8.132959,-4.8987713,2.4684243,29.4508,12.248799,-34.7822,0.45722386,0.35567522,-0.8128311,13:51:02,Slow
0.9117961,1.1174684,0.8147285,-0.83092946,0.6430884,-1.0803152,-7.0644593,-6.5433435,1.874617,25.6322,25.8274,-30.024199,-0.5519539,-0.19188042,0.7799587,13:51:02,Slow
-0.7658553,-0.24283648,0.75249815,-0.3736968,0.24587326,-1.1652255,-5.757722,-7.6784954,2.0311227,22.740799,29.3288,-29.975399,-0.5891554,-0.055457614,0.68626726,13:51:02,Slow
-1.2027946,-0.016510487,0.6688411,-0.29932398,-0.02687807,-1.086882,-5.562716,-7.7952743,2.127447,28.2552,21.35,-31.3662,-0.5952423,0.08637667,0.52834874,13:51:03,Slow
-0.45651388,-0.36088324,0.14245105,-0.21120666,0.040011674,-0.30879238,-6.187213,-7.2529473,2.3128495,27.7306,11.285,-37.087997,-0.5469713,0.25837794,0.29878926,13:51:03,Slow
-0.53899,-0.22583055,0.19443035,0.13698652,0.22464569,0.5203045,-6.9217253,-6.378576,2.763983,27.0352,23.131199,-31.5248,-0.5449639,0.26671517,0.27606797,13:51:03,Slow
0.8219576,0.021294117,-0.62138987,0.2312125,-0.0936151,0.6243043,-7.394505,-5.25128,3.7391803,20.313,29.206799,-30.6098,-0.5831818,0.16439278,0.42174938,13:51:03,Slow
-0.9920325,-1.4086347,-0.62164783,0.3036,-0.20387627,0.82726425,-7.6173577,-3.584994,5.035851,25.4492,23.985199,-31.598,-0.593624,0.072331235,0.55071187,13:51:03,Slow
0.671227,-0.8007784,-1.9145448,0.711658,-0.6899723,0.8970556,-8.08822,-3.0066037,4.666599,27.254799,13.4688,-36.2584,-0.57686,-0.03446313,0.69247794,13:51:03,Slow
1.2686625,0.5037494,-1.1302719,0.45158213,-0.03145956,0.8944594,-8.10423,-4.3045588,3.4681919,26.6082,21.423199,-32.1226,-0.5473876,-0.15259895,0.78061295,13:51:03,Slow
1.3232536,0.88983774,-0.3052485,-0.6160576,0.39767328,-0.0053450707,-7.136537,-6.226495,2.5566978,19.3858,29.6826,-29.7192,-0.47789714,-0.31476998,0.8198826,13:51:04,Slow
-0.5092001,0.26447964,0.46089196,-0.6429357,0.7837401,-1.1510228,-5.7811265,-7.6235857,2.1669426,23.0214,25.9982,-29.5362,0.33384052,0.4691362,-0.7793119,13:51:04,Slow
-1.8795252,-0.78647757,0.7009404,-0.032986723,0.23655757,-1.4489723,-5.4855537,-7.8690863,2.0548205,25.254,14.0056,-34.9896,0.15729722,0.5586996,-0.67607075,13:51:04,Slow
